403746862181000,19295000,-0.5963316
403746881701000,19520000,-0.5006676
403746901204000,19503000,-0.42396164
403746920693000,19489000,-0.059752464
403746940429000,19736000,-0.25088692
403746959675000,19246000,-0.49951458
403746980650000,20975000,-0.34551334
403747000208000,19558000,-0.3450346
403747018520000,18312000,-0.8428049
403747037700000,19180000,-1.2836142
403747057300000,19600000,-0.15596676
403747076678000,19378000,0.015236855
403747096179000,19501000,-0.5971031
403747116064000,19885000,-0.78798294
403747135224000,19160000,-0.673151
403747154722000,19498000,-0.82727337
403747177133000,22411000,-0.36990643
403747196684000,19551000,0.41418457
403747215936000,19252000,0.14662457
403747235164000,19228000,-0.5607939
403747254671000,19507000,-0.7898817
403747274193000,19522000,-0.713212
403747293613000,19420000,-0.31144428
403747313086000,19473000,-0.3309946
403747332581000,19495000,-0.27346992
403747352110000,19529000,-0.6559553
403747371595000,19485000,-0.6176443
403747394762000,23167000,-0.19662857
403747413722000,18960000,-0.15818977
403747432804000,19082000,-0.27249908
403747452085000,19281000,-0.13759899
403747471695000,19610000,-0.6533165
403747493495000,21800000,-0.7293215
403747512996000,19501000,-0.46141148
403747532531000,19535000,-0.5764837
403747553202000,20671000,-0.327981
403747571476000,18274000,-0.61505795
403747590965000,19489000,-1.0937347
403747610748000,19783000,-0.76861
403747629951000,19203000,-0.63517666
403747649560000,19609000,-0.44421005
403747669074000,19514000,-0.55959606
403747688728000,19654000,-0.54133606
403747708177000,19449000,-0.3701086
403747728200000,20023000,-0.4085455
403747748676000,20476000,-0.5230799
403747766677000,18001000,-0.82885456
403747786325000,19648000,-1.1733904
403747806851000,20526000,-0.77172375
403747824832000,17981000,-0.4469452
403747844308000,19476000,-0.25586033
403747863858000,19550000,-0.3324585
403747883296000,19438000,-0.3133602
403747904168000,20872000,-0.46687698
403747922840000,18672000,-0.44819832
403747941960000,19120000,-0.4104519
403747961475000,19515000,-0.20032215
403747980958000,19483000,-0.10480499
403748000506000,19548000,-0.028097153
403748019947000,19441000,0.18296432
403748039582000,19635000,-0.007537842
403748059072000,19490000,-0.31285858
403748079074000,20002000,-0.2357378
403748098170000,19096000,-0.5223751
403748117702000,19532000,-0.6742573
403748136979000,19277000,-0.65306664
403748156417000,19438000,-1.0529613
403748175951000,19534000,-0.8417721
403748195585000,19634000,-0.8044586
403748215114000,19529000,-0.9016218
403748235317000,20203000,-0.4242258
403748255309000,19992000,-0.4054575
403748273479000,18170000,-0.52047634
403748292847000,19368000,-0.61655617
403748312338000,19491000,-1.0770683
403748337505000,25167000,-0.8678837
403748358435000,20930000,-0.9838877
403748377939000,19504000,-0.31425667
403748397440000,19501000,0.47074986
403748416927000,19487000,-0.16037846
403748436412000,19485000,-0.88648033
403748456385000,19973000,-0.903985
403748475557000,19172000,-0.73050785
403748495308000,19751000,-0.7313223
403748515177000,19869000,-0.25474358
403748534176000,18999000,-0.14186478
403748553550000,19374000,-0.23808765
403748573051000,19501000,-0.65826225
403748592536000,19485000,-0.6380768
403748612027000,19491000,-0.21738148
403748631609000,19582000,0.06851959
