356263650294000,19750000,37.5,-1.625,-37.125,52.793524697636926
356263671537000,21243000,36.8125,-1.8125,-37.375,52.49129392099227
356263691268000,19731000,36.8125,-1.8125,-37.125,52.313582724757055
356263711388000,20120000,37.3125,-1.8125,-37.375,52.8431493904366
356263731333000,19945000,38.0,-2.0625,-37.8125,53.64735839256207
356263751739000,20406000,38.25,-2.0625,-37.8125,53.82473002719103
356263771627000,19888000,38.75,-2.3125,-38.0625,54.36601937331811
356263791906000,20279000,38.5,-1.8125,-37.5625,53.81892383260743
356263811733000,19827000,38.5,-1.375,-37.125,53.50146026044523
356263832290000,20557000,38.25,-0.875,-36.875,53.137498529757686
356263852211000,19921000,37.75,-0.625,-37.375,53.12573528902918
356263873050000,20839000,38.0,-1.125,-37.375,53.31187719448641
356263892595000,19545000,38.5,-1.375,-37.375,53.67523870463922
356263912575000,19980000,39.5,-1.375,-37.8125,54.69849889393675
356263932556000,19981000,39.5,-1.375,-37.125,54.225512906748975
356263952782000,20226000,39.0,-1.125,-37.375,54.029216633225396
356263972700000,19918000,38.75,-1.375,-37.5625,53.985132501921306
356263993114000,20414000,38.0,-1.8125,-37.5625,53.46238455680779
356264013413000,20299000,38.5,-1.625,-37.5625,53.812935538307144
356264037147000,23734000,39.25,-1.625,-37.375,54.22263134522337
356264055103000,17956000,39.25,-1.625,-37.375,54.22263134522337
356264074759000,19656000,40.0,-1.125,-37.125,54.58508266916887
356264095455000,20696000,40.0,-0.875,-37.5625,54.879021777451534
356264115658000,20203000,39.0,-0.875,-37.375,54.02458930894338
356264135650000,19992000,39.0,-0.625,-37.5625,54.15101135943815
356264155856000,20206000,39.0,-0.375,-37.8125,54.322424294668586
356264175938000,20082000,39.25,-0.375,-37.5625,54.3290394839629
356264200118000,24180000,40.5,0.125,-37.5625,55.237731952443525
356264217735000,17617000,41.1875,0.125,-37.5625,55.74376366464683
356264236294000,18559000,41.4375,-0.125,-37.125,55.63584866118248
356264256418000,20124000,41.0,-0.125,-36.875,55.14327928224799
356264276308000,19890000,40.75,0.125,-37.375,55.29438262608599
356264296385000,20077000,40.5,0.125,-37.375,55.11040056105563
356264316705000,20320000,40.5,0.375,-38.0625,55.58007314901628
356264337110000,20405000,41.0,0.625,-38.5625,56.28904894604278
356264358083000,20973000,41.4375,0.125,-38.5625,56.605197972447726
356264376844000,18761000,41.6875,0.625,-38.5625,56.79176601849955
356264396916000,20072000,41.6875,0.625,-38.0625,56.45345151095724
356264417044000,20128000,41.1875,0.625,-37.8125,55.91588269445453
356264437401000,20357000,40.5,0.875,-37.375,55.11720466424254
356264457248000,19847000,40.0,1.375,-36.875,54.421101146522204
356264479610000,22362000,39.0,2.0625,-36.875,53.71237782159714
356264499145000,19535000,39.75,2.5625,-36.625,54.11117750751687
356264518458000,19313000,40.5,2.3125,-36.625,54.65334647805201
356264538327000,19869000,41.0,2.0625,-36.875,55.18169561774992
356264559067000,20740000,41.6875,1.625,-37.125,55.845804732763945
356264579648000,20581000,41.6875,0.875,-37.125,55.829014913842066
356264599179000,19531000,41.4375,1.125,-37.5625,55.939909165997044
356264618710000,19531000,41.1875,0.875,-37.375,55.62433286116787
356264640336000,21626000,41.4375,0.625,-37.125,55.63921868834968
356264660438000,20102000,41.0,0.375,-36.875,55.14441268161263
356264680477000,20039000,40.5,0.375,-36.875,54.77368209277152
356264700525000,20048000,40.75,0.375,-37.375,55.29551292826571
356264720618000,20093000,40.5,0.625,-37.125,54.94457434542559
356264740728000,20110000,40.5,0.875,-37.125,54.94798676930757
356264761400000,20672000,40.25,0.375,-37.125,54.75827563026433
356264781539000,20139000,40.25,0.375,-37.125,54.75827563026433
356264801689000,20150000,40.5,0.375,-37.375,55.11153463658946
