407126963983000,19324000,0.9339757934684361,5.333485548319626,112.21203296367986
407127804832000,19370000,1.1633037593768965,0.6339086829301198,0.0
407128296599000,19548000,1.211828813066941,-3.1831326096128683,0.0
407128864376000,19472000,1.2509709193688878,-3.475149877057359,0.0
407129395521000,19478000,1.1260667002749534,-0.9181152021718776,0.0
407130080454000,19020000,1.1935990773854568,-0.868591047964849,0.0
407130512059000,20127000,1.1299676774413692,0.35233496148956395,0.0
407131134979000,19488000,1.185659314955298,-1.0702529701788572,0.0
407131646349000,19463000,1.1244971194075382,3.3275198204591763,0.0
407132211878000,19658000,1.185740008206668,4.686611992406058,0.0
407132798796000,19481000,1.141482382904508,6.687287952197744,0.0
407133368922000,19447000,1.2304495257733052,6.284827593091205,0.0
407133897375000,19466000,1.0529979579995372,8.809428581094352,0.0
407134428420000,19482000,1.1891928214924958,8.42302002031099,0.0
407134998534000,19535000,1.1464974377940238,6.454323006213303,0.0
407135507711000,18907000,1.1149224615030773,2.4210038803235667,0.0
407136173353000,20346000,1.1280321178956996,0.9191250029519816,0.0
407136581958000,19664000,1.2023894696442365,-0.868212132548472,0.0
407137129878000,19501000,1.1360005507538773,1.5622594571817905,0.0
407137679199000,19753000,1.1869698387228218,-1.7975303390630513,0.0
407138248103000,19057000,1.0969309449510163,-0.7673319460546761,0.0
407138779090000,19505000,1.1515342556382069,-5.04059209567067,0.0
407139288289000,19621000,1.2168476438609892,-2.0016330400491342,0.0
407139956845000,20715000,1.1895310400146437,-4.074923729114988,0.0
407140564606000,19398000,1.110882566263728,-2.770459410149868,0.0
