351,0.49363093710242395,0.77636445,2.1661627,54.75601375732073,-2.0047010924998907,-35.37522273371136,44.625,-1.75,-28.4375,0.0,0.010117268127762324,350,0.020362525249308365
351,0.5657159129988248,1.1162397,3.452956,55.22670518206294,5.14663582353888,-30.302094307068508,44.1875,-1.9375,-27.1875,0.0,0.004962066786770619,342,-0.012443506603204835
351,0.48739123306030907,1.4971217,4.7673316,51.68977615011037,4.437150187433382,-28.754976147258652,41.9375,-0.5,-26.0,0.0,0.031248516884422144,351,0.07315880261288131
351,0.590962551726422,1.6235398,6.326126,51.1804973826173,5.28024985661037,-27.592706277250453,39.5,0.25,-26.5,0.0,0.07703815549010475,351,0.13171133129886842
351,0.3826932670189672,1.8614658,7.601986,47.509766746664084,5.755485397404762,-32.210579195840474,36.3125,2.1875,-27.4375,0.0,0.08305494840651112,351,0.25723284984731465
351,0.442848836178065,1.7054887,8.195409,51.8614744041672,7.311727077424843,-31.084651626844988,34.8125,-1.25,-28.6875,0.0,0.09081374448644969,351,0.19402813300805496
351,0.6036438705264399,1.6131932,9.238373,51.323952087339656,7.192664642334731,-30.40401833612866,34.3125,-1.5,-31.125,0.0,0.05219983330758861,351,0.1757796591868034
351,0.514043034627858,1.5373238,10.272215,46.30200202599418,5.533644444216687,-31.18924079446634,33.875,-4.1875,-30.375,0.0,0.019931657932138525,351,0.04984041952675641
351,0.5209434185837316,1.4778905,11.0526085,47.072370913518995,6.216383679906076,-31.826438851967733,34.8125,-3.6875,-31.125,0.0,0.013223868741194052,351,0.0010439415331043413
351,0.6263813523149564,1.1420794,12.412135,48.82663237463136,7.857477315387617,-31.86200977107293,34.8125,-3.4375,-33.125,0.0,0.011016329519964438,351,-0.03198462846217864
351,0.6590590704713631,1.0124363,13.575171,54.66658780419225,1.7978982256040583,-31.065899463918335,34.3125,-6.875,-33.625,0.0,-0.00656182141248696,351,-0.053038221168941184
351,0.38288974674765497,1.1362202,14.487253,55.398310250930216,-2.351703157121499,-29.401289267670606,47.375,4.4375,-23.0625,0.0,-0.04309783195547844,351,0.04424345606330144
351,0.41614853904319254,1.1787314,15.09065,60.02865758021456,5.015397877996144,-27.785035135978156,46.125,2.6875,-26.9375,0.0,-0.012301976485895339,351,0.04860352411392017
351,0.4539351448174197,1.2714278,16.198427,61.218827787638965,8.741103032567008,-28.142935343729754,47.125,3.1875,-27.4375,0.0,-0.002741906715124493,351,0.08842266482458777
351,0.4878304321824099,1.3730706,17.538218,59.79782128055868,8.658009444345659,-31.107596953051008,43.6875,3.1875,-28.1875,0.0,-0.0044246673583415086,351,0.08227228157457428
351,0.5102134774222016,1.4029925,18.783665,59.27207499730468,8.584373671387523,-31.85822993199247,41.0,-0.75,-29.4375,0.0,-0.0047278150714049815,351,0.024655253460403415
351,0.5576056403509964,1.4578363,20.425581,56.65759632397842,9.117698835641548,-31.573251027711834,42.4375,-0.75,-28.4375,0.0,-0.004408065255079473,350,0.02983679104912074
351,0.6171194650561297,2.1389213,21.402863,55.707683842358584,7.0121852825429904,-34.03909903408227,32.125,18.9375,-27.6875,0.6269206143915653,-0.004509980629090332,351,0.6572949896993289
351,0.6585783366707515,3.2470486,21.717611,-34.35495853264974,4.492960123085631,-36.36951522089873,8.0625,31.1875,-26.25,0.6642086505889893,-0.00461102986677816,351,1.3213006756766266
