1.0,0.0
0.4530599,1.4118414
0.31346667,2.311219
1.211957,3.6857705
1.5105736,4.8359346
1.1974356,6.312563
1.3242525,7.638986
1.2469906,8.749115
1.2744756,9.869366
1.272746,10.906738
1.3211621,12.036419
0.65429723,13.07635
1.8840405,13.405079
2.9386392,13.926525
3.6287777,12.958838
3.2745175,11.5266485
3.9662213,10.136219
4.5524426,9.030831
4.8836675,7.701707
4.938176,6.735675
5.012438,6.218247
5.23934,5.1791153
5.593324,4.0031185
5.623404,3.4991522
5.914161,2.4710913
7.0042987,2.1771512
7.9885125,2.5011296
7.941491,3.2691953
8.820845,3.6010427
8.434325,4.6481085
8.138508,5.384837
7.9876833,6.5890527
7.8664017,7.650564
7.7700973,8.73955
7.591453,9.422139
7.8020573,10.308799
7.810701,11.174162
7.7117586,12.466559
5.855297,13.458111
6.9307537,13.74121
7.900262,13.86795
8.424368,12.89433
8.8016615,11.693155
8.84683,10.406799
8.93138,9.287046
9.099595,8.0843935
9.064418,6.945663
9.019663,5.838104
8.950188,4.6235924
9.1858425,3.9189484
9.580973,2.7510176
9.998917,1.8942307
10.98694,0.7523393
12.08324,1.1527704
12.040647,1.9281
12.15662,2.9533486
12.383755,3.8423426
12.5334425,4.9050097
12.780005,5.8665123
12.92542,6.945446
13.006129,7.841126
13.074204,8.917202
13.106829,9.811001
13.185676,10.915888
13.160936,12.06251
12.814873,13.587954
12.43311,14.63128
12.662622,15.265121
13.1236925,16.878687
13.25089,17.917862
13.311998,18.762762
13.273135,19.441715
13.278659,20.403969
13.275052,21.447771
13.239047,22.638641
13.121886,23.307693
13.121668,24.289919
12.459514,25.227575
11.499958,24.74599
11.454771,23.611216
11.336542,23.180243
11.350191,22.299446
11.602464,21.214537
11.769814,20.234262
11.958305,19.361223
11.938698,18.015253
12.037814,16.945284
12.038364,15.953514
12.085214,14.791933
12.24242,13.714629
12.349192,12.242039
12.166274,11.0897665
11.194562,10.590065
10.05554,10.683637
9.873411,11.593925
9.9725065,14.707686
10.422781,16.205889
8.4333,17.342884
9.968404,18.43022
7.958084,20.00845
10.33049,21.562801
10.13232,22.683874
9.192073,24.658283
8.900499,25.76837
8.1299,25.518925
7.2311106,24.35476
6.882955,23.298967
6.41963,23.226961
7.6137137,21.493622
8.004611,20.22723
7.9572043,19.101578
7.782558,17.809443
7.679736,16.145784
5.9245462,15.075171
5.8692117,14.712772
5.6247582,13.62435
6.584293,13.515432
3.3443913,14.730187
2.7389147,15.56128
2.6136594,16.743357
2.6479614,17.923136
2.7350607,19.088781
1.9964145,20.494114
2.04683,21.702581
2.0486362,22.936588
1.8115485,24.358854
2.0056963,25.337473
2.630767,25.60283
1.7481087,25.933422
2.8855622,25.688103
2.0389926,25.805912
