235198603174000,19981000,38.5,-1.5,-35.0625,52.09490288166396
235198623663000,20489000,37.3125,-1.75,-35.3125,51.4028969271188
235198643590000,19927000,37.5,-1.75,-34.8125,51.19787745844548
235198663562000,19972000,36.5625,-1.5,-34.3125,50.16387208439954
235198683653000,20091000,36.0625,-1.5,-34.0625,49.628699484270186
235198704472000,20819000,36.3125,-1.25,-33.625,49.50556313435895
235198724562000,20090000,35.5625,-1.0,-34.0625,49.253886267989046
235198746213000,21651000,36.5625,-1.5,-34.0625,49.99320266296209
235198765076000,18863000,37.3125,-1.5,-34.5625,50.88260078356844
235198785176000,20100000,38.25,-0.75,-34.3125,51.390394591304705
235198804848000,19672000,39.0,-0.5,-34.0625,51.78323962683293
235198825104000,20256000,38.75,0.25,-33.875,51.46980304022933
235198845144000,20040000,38.5,0.5,-33.875,51.283677958976384
235198865671000,20527000,37.75,0.25,-34.3125,51.014435763320954
235198885647000,19976000,37.5,0.25,-34.5625,50.9988127925543
235198907778000,22131000,38.0,0.5,-35.0625,51.70714560145435
235198927693000,19915000,38.75,1.0,-35.0625,52.267976871598925
235198946521000,18828000,39.5,1.25,-34.8125,52.66614335842335
235198966465000,19944000,40.0,1.75,-34.3125,52.729594690742694
235198986857000,20392000,39.5,1.5,-34.3125,52.34355410411104
235199006621000,19764000,38.0,1.75,-33.875,50.93700153130335
235199027197000,20576000,37.0625,1.75,-34.5625,50.70757155001608
235199047519000,20322000,36.3125,1.5,-34.8125,50.326512023981955
235199068172000,20653000,35.8125,1.9375,-34.5625,49.8081867643262
235199088312000,20140000,35.8125,2.1875,-35.0625,50.166714251084855
235199108934000,20622000,35.8125,2.6875,-34.5625,49.84299568394741
235199128272000,19338000,35.0625,2.9375,-34.5625,49.321133591494025
235199148428000,20156000,34.5625,2.9375,-34.3125,48.790808240384784
235199168227000,19799000,35.0625,2.4375,-34.0625,48.94460357128251
235199188518000,20291000,35.5625,1.9375,-34.3125,49.454958990479405
235199208790000,20272000,36.8125,1.9375,-34.5625,50.53197471650994
235199229752000,20962000,38.0,2.1875,-35.0625,51.75098127088993
235199249591000,19839000,38.25,2.6875,-35.3125,52.12732308971946
235199269484000,19893000,38.25,3.1875,-35.5625,52.32508062583373
235199289500000,20016000,37.75,3.1875,-35.3125,51.78991516212399
235199310152000,20652000,37.5,2.6875,-35.0625,51.40867205540326
235199331156000,21004000,38.0,2.4375,-34.8125,51.59313483885235
235199352015000,20859000,38.0,1.75,-34.5625,51.396779142763414
235199373346000,21331000,38.25,1.5,-35.3125,52.07960403315294
235199391802000,18456000,38.75,1.5,-35.5625,52.616574444275635
235199412295000,20493000,39.0,0.75,-35.5625,52.78497803589578
235199431828000,19533000,39.5,0.75,-35.5625,53.15546920355421
235199451869000,20041000,39.75,0.5,-35.0625,53.0065222991473
235199473433000,21564000,39.25,0.25,-34.8125,52.46460860665979
235199492636000,19203000,39.25,0.5,-35.0625,52.63260782300265
235199512431000,19795000,39.0,0.25,-35.0625,52.444650883097694
235199532509000,20078000,38.75,0.25,-35.0625,52.259007895768555
235199554114000,21605000,39.0,0.25,-35.5625,52.780241627430996
235199574175000,20061000,38.25,-0.25,-35.8125,52.399047283800876
235199595006000,20831000,38.0,-0.25,-35.8125,52.216833073732076
235199619686000,24680000,38.25,-0.25,-35.8125,52.399047283800876
235199639197000,19511000,38.5,0.25,-35.5625,52.41186799046567
235199658176000,18979000,39.0,0.25,-35.3125,52.612119860826745
235199676580000,18404000,38.5,0.25,-35.3125,52.24256077423847
235199696697000,20117000,39.0,0.25,-34.8125,52.27784096775612
235199717008000,20311000,39.0,-0.25,-35.0625,52.444650883097694
235199736928000,19920000,38.75,-0.25,-35.0625,52.259007895768555
235199756965000,20037000,39.25,0.25,-35.0625,52.63082657768164
235199777387000,20422000,38.5,0.25,-35.3125,52.24256077423847
235199797567000,20180000,38.0,0.75,-35.0625,51.7101673392187
235199819011000,21444000,38.25,0.5,-35.0625,51.89114959460814
235199838302000,19291000,38.5,0.5,-35.0625,52.075703607824636
235199858256000,19954000,39.25,0.25,-34.8125,52.46460860665979
235199878430000,20174000,40.0,0.25,-35.0625,53.192493890115735
235199900003000,21573000,39.5,0.75,-35.0625,52.822262411316686
235199918769000,18766000,39.75,1.0,-35.0625,53.01359642818057
235199941032000,22263000,38.75,1.75,-35.3125,52.45567325132716
235199961488000,20456000,38.25,2.1875,-34.8125,51.76637723947852
235199981910000,20422000,38.75,2.4375,-35.3125,52.48310740133439
235200000543000,18633000,37.75,2.9375,-35.0625,51.60494465165136
235200020705000,20162000,38.0,2.9375,-35.0625,51.788104932503565
235200040887000,20182000,38.5,2.1875,-35.3125,52.287740556463135
235200060800000,19913000,38.0,1.9375,-34.5625,51.40350486591357
235200080904000,20104000,39.0,1.75,-34.5625,52.14047282342192
235200101032000,20128000,39.25,1.9375,-34.8125,52.49977678523976
235200121491000,20459000,39.0,2.4375,-34.8125,52.334038278160804
235200141491000,20000000,39.0,2.6875,-34.8125,52.346277924032
235200162704000,21213000,38.75,2.6875,-34.8125,52.160284819966236
235200181424000,18720000,38.5,2.9375,-35.0625,52.15609084757024
235200201663000,20239000,38.25,2.6875,-35.0625,51.9582915664093
235200222270000,20607000,38.5,2.9375,-35.3125,52.324483394487515
235200242243000,19973000,38.25,2.9375,-35.3125,52.14080995247389
235200263278000,21035000,38.5,2.6875,-34.8125,51.97482864329617
235200283774000,20496000,39.0,3.1875,-34.0625,51.878840219303285
235200303037000,19263000,39.5,2.9375,-34.0625,52.241102711370864
235200323075000,20038000,40.0,3.1875,-34.0625,52.63472297352766
235200344148000,21073000,40.25,2.9375,-34.3125,52.972059262407384
235200364305000,20157000,40.25,2.4375,-35.0625,53.43578213613047
235200383806000,19501000,40.25,2.4375,-34.5625,53.109041720784234
235200404117000,20311000,39.75,1.75,-34.8125,52.868092042838086
235200424645000,20528000,39.75,1.5,-34.8125,52.860407265268016
235200444943000,20298000,39.75,1.5,-34.5625,52.69609953544949
235200464505000,19562000,39.75,1.25,-35.0625,53.018901405536496
235200484681000,20176000,40.5,1.25,-35.0625,53.58349938413877
