321369599799000,19517000,0.9539653367377032,1.2720488814944741,127.31230269254279
321370408963000,19540000,1.0943632692958165,-0.6016928150492853,0.0
321371919990000,18115000,1.1946243116292958,1.8928176678436646,0.0
321372505786000,20298000,1.0857683062550856,3.1818254821604572,0.0
321373187658000,19804000,1.0805171963391602,0.8429636445904322,0.0
321373854958000,19542000,1.111878783216132,2.3745238026913955,0.0
321374676532000,19457000,1.174665540686542,-0.5572419972916952,0.0
321375224818000,19483000,1.1110236026545959,-0.27230491461301054,0.0
321376867480000,19005000,1.1102895016915357,-4.540701649374838,0.0
321377586344000,24185000,1.1061135627053813,-3.424922800335201,0.0
321378157687000,20611000,1.1549046811061403,-4.219081274850454,0.0
321378997585000,19692000,1.1021999970139946,-6.806023533842422,0.0
321379526586000,19205000,1.092951747943614,-1.979186263672122,0.0
321380215358000,18562000,1.0653962617413328,-0.8646892490406263,0.0
321380897891000,19456000,1.130629778849239,3.374288900470604,0.0
321381758776000,20102000,1.12841678003372,2.6104118561971905,0.0
321382988546000,19476000,1.10879712281057,3.150699242895651,0.0
321383812273000,19893000,1.1235210613065576,3.86496840978385,0.0
321385184120000,19690000,1.1130745823205543,5.198237130582795,0.0
321386183036000,19496000,1.085992334288704,9.438483881010649,0.0
321387413490000,18324000,1.0553281371362349,73.95540320068714,64.51691931967649
321388293644000,19686000,1.1340383469129482,91.5590546542361,17.603651453548963
321389233923000,19151000,1.1465510147821951,149.9947380982802,58.43568344404409
321390172184000,19487000,1.100841411497202,-174.06808133744863,-324.06281943572884
321390995872000,19268000,1.10926317342391,-175.53730966943175,0.0
321391702523000,19685000,1.070722863648591,-177.72096212821984,0.0
321392431422000,19852000,1.0808534672250079,-175.5976339001813,0.0
321393846085000,21320000,1.1338476578287209,-177.17898661757934,0.0
321394590240000,19371000,1.127715168878388,-177.47802595982083,0.0
321395452570000,19100000,1.14587641988826,-177.29997658853694,0.0
321396217900000,19550000,1.0828161143417587,-174.7147499876871,0.0
321396982936000,19582000,1.1368191355404709,-163.8873701908428,10.827379796844292
321398384316000,19570000,1.113568965437647,-172.01313696338028,0.0
321399329704000,19031000,1.0856088608543353,-175.84961323904142,0.0
321399934263000,19616000,1.1075285570769313,-174.57291427938262,0.0
321400779640000,19548000,1.1462184703106386,-173.92052193061969,0.0
321402110469000,19585000,1.0900682054471427,-179.86301873496257,0.0
321402675983000,19590000,1.1196279777522167,175.93045535805769,355.7934740930202
321403343563000,19787000,1.1563814428117578,172.08046896821824,0.0
321405028568000,20262000,1.120216989209854,172.49066280901255,0.0
321406080604000,19377000,1.1048718354586913,112.84820788203226,-59.642454926980285
321406786309000,20537000,1.1670383752240518,85.64829090877711,-27.19991697325514
321407584644000,18822000,1.0541687396186712,59.25443871042103,-26.393852198356083
321408601029000,19234000,1.124403001540095,-1.4441558814787496,-60.69859459189978
321409312903000,19501000,1.1198614910062434,-15.201028252612137,-13.756872371133387
321410131974000,19674000,1.0662816976331562,-14.224062753169253,0.0
321411394810000,24426000,1.0999935709341497,-6.898865868343583,0.0
321412103901000,19507000,1.1644796216196265,-3.916520543204991,0.0
321413230190000,19724000,1.1523175529855245,-1.4633364400503206,0.0
321414577752000,18903000,1.084482450363776,1.237458562381708,0.0
321414733287000,19297000,1.0675851594352732,2.1333442735695445,0.0
321415220902000,19564000,1.1455424881788931,3.3646305860973826,0.0
321416005261000,19584000,1.0697408016289751,5.445357216735265,0.0
321416710570000,19140000,1.1067562365263155,6.927818186461621,0.0
321417179662000,19490000,1.1013634614619412,7.186190582384863,0.0
321417766912000,19228000,1.1237296496330442,2.9213306049526335,0.0
321419019568000,19496000,1.183334488289119,-4.471662951017995,0.0
321419682547000,19611000,1.3108611040058988,-3.021440260730687,0.0
321420286890000,19492000,1.1386320817422317,-6.412559387646437,0.0
321420872088000,19142000,1.0817062614776851,-3.239103021653361,0.0
321421522091000,19322000,1.0781664455574471,-6.698159052035466,0.0
321422380040000,19476000,1.0558370875559788,-6.322338992012916,0.0
321422967294000,19005000,1.1163912340487674,-4.991337467131592,0.0
321424850645000,19489000,1.0706199164832702,60.39156958457977,65.38290705171137
321425631051000,19217000,1.0713332472718913,66.50885775997244,0.0
321426725690000,20097000,1.141709202661483,144.944304980676,78.43544722070357
321427408093000,20082000,1.1665118992024697,168.54053218556237,23.59622720488637
321428055512000,19494000,1.105368405895227,175.7227219846409,0.0
321428743358000,19610000,1.1351638343152646,179.44685530883368,0.0
321429388630000,19527000,1.0988214099980085,177.6635748788134,0.0
321430034379000,19546000,1.073186598614266,175.33799108907243,0.0
321430209280000,19486000,1.053649748965607,175.01459529225068,0.0
321430720910000,19456000,1.0916348043181892,175.8545582960005,0.0
321431369343000,19605000,1.1327575040517364,-179.79292733369988,-355.6474856297004
321432036891000,19473000,1.0922038978303739,-178.2759969605534,0.0
321432799560000,19493000,1.1253677768955554,-173.91329559047782,0.0
321433309562000,20004000,1.081605469554878,-175.14372684869892,0.0
321434608312000,20031000,1.0719486044116895,-178.25769205357778,0.0
321435292431000,19492000,1.1191432273342894,-174.93017415410932,0.0
321436527645000,19486000,1.1361706350433542,-174.67427428666562,0.0
321437178643000,19757000,1.033533829254835,-177.8047685493359,0.0
321437883350000,20141000,1.0335866055940897,-179.54428112715473,0.0
321439173009000,20877000,1.0780529907003686,-178.58730332254424,0.0
321439839413000,19626000,1.1256673395376962,-178.22414216437468,0.0
321440685198000,19319000,1.1401463817312065,-176.5991308778019,0.0
321441564804000,19462000,1.0754877552457616,173.75743067361813,350.35656155142004
321442449475000,19483000,1.0648366415440391,120.23706554501703,-53.52036512860109
321443251080000,19488000,1.2038677504738708,87.00680870450348,-33.23025684051355
321444113575000,19494000,1.0805825077465578,51.48541613332793,-35.52139257117555
321444915779000,19632000,1.1444699158836442,-3.213113298087816,-54.69852943141575
321445639210000,18975000,1.0452580135917486,-14.21786606404476,-11.004752765956942
321446364294000,19861000,1.0953839447974592,-5.651558920230657,0.0
321447009001000,18389000,1.2055673485641434,2.299511890461965,0.0
321448948624000,19675000,1.1354987633869729,1.752658770980418,0.0
321449597906000,20028000,1.1636214290077476,2.52173486987268,0.0
321450221198000,19856000,1.1623655066662206,2.5223152225087198,0.0
321450828140000,18991000,1.1398468369964674,3.9532409208434487,0.0
321451473164000,19448000,1.2375531214671023,2.048734238008954,0.0
321452080147000,19534000,1.1103703968622216,2.9571679671974556,0.0
321452216465000,19429000,1.0694324104883486,3.1495812263058847,0.0
321452687110000,18929000,1.1354949679761113,0.4171342201255179,0.0
321453334316000,20637000,1.0819534542166849,1.4240118393473837,0.0
321453938622000,19947000,1.141254249126817,-0.45113735641307434,0.0
321454702373000,19492000,1.0866350292698708,-0.470757555051612,0.0
321455170267000,18821000,1.1149210527818076,-1.4717817555156298,0.0
