1.0,0.0
0.97029024,0.94027406
0.9701396,2.0390787
0.9682802,3.1533124
0.93006355,4.284407
0.9958124,5.4039793
0.9616043,6.550061
0.93898714,7.7316184
1.3043813,8.812883
2.2838526,9.418203
3.352733,9.589699
3.9105139,8.595532
4.109738,7.51008
4.3846393,6.293198
4.5401583,5.1974506
4.699081,4.0509896
4.9689183,3.0166721
5.373564,1.9845468
5.7674565,0.9586897
6.1648865,-0.122659296
6.6104283,-1.1548514
7.44275,-1.8835573
8.52313,-1.6948726
9.598939,-1.2258283
9.517757,-0.13649297
9.362195,0.8973909
9.301069,2.0093758
9.24245,3.1445794
9.147643,4.2448063
9.131748,5.3370132
9.126104,6.4664836
9.184741,7.6124697
9.191526,8.735088
9.673916,9.793764
10.688168,10.22896
11.743822,10.30799
12.415566,9.494859
12.71999,8.416214
13.068726,7.301334
13.342891,6.19639
13.62812,5.0113125
13.812512,3.8988245
14.006259,2.7823179
14.306745,1.5922306
14.684051,0.54710245
15.462222,-0.23088948
16.48001,0.42674565
16.586876,1.5386816
16.45651,2.6563635
16.502346,3.7728488
16.644625,4.9659843
16.74841,6.0625277
16.870344,7.23205
16.919897,8.357117
17.056847,9.43469
17.19685,10.532555
17.27151,11.617105
17.33122,12.838908
17.481932,13.883
17.578592,15.060674
17.570417,16.234222
17.483522,17.354334
17.385397,18.403637
17.274887,19.59174
17.256792,20.655722
17.087486,21.7257
15.96997,21.507618
15.820461,20.387379
16.203022,19.335472
16.556444,18.292961
16.976778,17.275839
17.318388,16.173904
17.723354,15.139037
18.07624,14.1051235
18.476397,12.992023
18.779613,11.8887615
19.129774,10.794641
19.42736,9.635731
19.710962,8.611307
19.94189,7.5018106
20.194183,6.356363
20.44688,5.2285695
20.757805,4.154325
21.026682,3.0225685
21.29735,1.9366748
21.547455,0.8297993
21.91572,-0.2610063
22.250364,-1.3630754
22.587467,-2.4451768
22.979494,-3.4579258
23.378042,-4.5102496
