1,0
1,1
1,2
1,3
1,4
1,5
1,6
1,7
1,8
1,9
1,10
1,11
1,12
1,13
1,14
1,15
1,16
1,17
1,18
1,19
1,20
1,21
1,22
1,23
1,24
2.5,25
4,25
4,24
4,23
4,22
4,21
4,20
4,19
4,18
4,17
4,16
4,15
4,14
4,13
4,12
4,11
4,10
4,9
4,8
4,7
4,6
4,5
4,4
4,3
4,2
5.5,2
7,2
7,2.96
7,3.92
7,4.88
7,5.84
7,6.8
7,7.76
7,8.72
7,9.68
7,10.64
7,11.6
7,12.56
7,13.52
7,14.48
7,15.44
7,16.4
7,17.36
7,18.32
7,19.28
7,20.24
7,21.2
7,22.16
7,23.12
7,24.08
7,25.04
8.5,25
10,25
10,24
10,23
10,22
10,21
10,20
10,19
10,18
10,17
10,16
10,15
10,14
10,13
10,12
10,11
10,10
10,9
10,8
10,7
10,6
10,5
10,4
10,3
10,2
11.5,2
13,2
13,3.2
13,4.4
13,5.6
13,6.8
13,8
13,9.2
13,10.4
13,11.6
13,12.8
13,14
13,15.2
13,16.4
13,17.6
13,18.8
13,20
13,21.2
13,22.4
13,23.6
13,24.8
