4.0,0.0
3.6455674,1.319658
3.2407544,2.0024588
4.2667193,4.156308
4.0525374,5.594515
3.8367722,6.841327
3.6550114,7.666454
1.2583427,7.8819056
1.077195,8.795421
0.90230644,9.846285
0.6655995,10.807939
0.3321373,12.38747
0.12678294,13.706025
0.22978903,14.014268
0.38675374,14.180285
0.41085398,14.411891
0.34196317,14.92337
0.06388102,16.620901
0.020325204,16.903677
0.74562687,18.071327
1.1306733,19.019419
1.2757978,20.192482
1.451779,21.487635
1.6041646,22.586823
1.6981558,24.570704
2.0985303,25.16805
1.7908432,24.144205
1.6283408,22.99606
1.352071,21.69711
1.2453142,20.38961
1.0732013,19.12795
0.8903885,17.903915
0.74845225,16.81548
0.6261506,15.666517
0.4767836,15.051864
0.5124008,14.614901
0.5610906,12.743756
0.43619037,11.651763
0.28232262,10.464983
0.24205865,9.300274
0.21882613,8.327454
0.24608812,7.258082
0.23401454,6.138638
0.24162902,4.9255342
0.2608742,3.8964536
0.44716024,2.670858
0.6080834,1.5772029
0.8340982,0.7020469
1.0362431,0.34417567
1.1453584,0.16697483
