100,0.4754156282096037,13.283623,1.2139575,-2.714213825762272,0.015324109319656793,53,0.11080175374136247
100,0.4523730255927483,13.1971035,2.385672,0.0,0.024264949146627312,100,-0.028989445559652008
100,0.5418355934333268,13.1632395,3.6131794,0.0,0.005538074689667795,100,0.035519411950091846
100,0.5283438640650053,13.1766815,4.7585425,0.0,0.0010784529266532103,91,0.11706204463595743
100,0.5631649477244426,13.300234,6.0178447,0.0,-0.008875301931341154,87,0.1581762679429581
100,0.5329205118307438,13.348243,7.0965433,0.0,-0.04999758203888049,71,0.15143888025554575
100,0.4990434802446035,13.302011,8.104932,0.0,-0.04972504794976415,98,0.0639465914897801
100,0.545363441232867,13.280352,9.361575,0.0,-0.05337367691562148,100,0.026548083043626217
100,0.53223494351061,13.267523,10.533769,0.0,-0.0508179215212705,99,0.03285242583149978
100,0.5116722285763761,13.151987,11.740959,0.0,-0.05487073050231336,93,0.029753307848547118
100,0.46812808095673325,13.248126,12.84582,0.0,-0.0606666720632164,92,0.05178872990433158
100,0.5373849008045847,13.203717,14.020064,0.0,-0.05930344842220804,100,-0.01396731286823695
100,0.5375138597609337,13.183251,15.172175,0.0,-0.062015043142885445,100,0.02541666997779897
100,0.5977422816599166,13.112173,16.413427,0.0,-0.06344324693300524,100,-0.023380157744519375
100,0.6414303325748879,13.024496,17.573057,0.0,-0.07049457673066206,100,-0.05766196836085664
100,0.6664730795097691,12.994948,18.74597,0.0,-0.06536829046047817,100,0.003774573251898706
100,0.735826531491353,12.93417,19.99285,0.0,-0.06539618810267059,100,-0.05664813679345349
100,0.7842309567599963,13.09442,21.10415,0.0,-0.060941746115746626,100,-0.041381817244063465
100,0.8391264913200134,12.653962,22.371466,0.0,-0.058700327947565786,100,-0.12972113381315423
100,0.8431171223374782,12.458944,23.537346,0.0,-0.05791625697285302,100,-0.08696597311748328
100,0.959582272118031,12.380413,24.446856,0.0,-0.06632941312745416,100,-0.08188856806383119
100,0.6962009019563034,12.241899,24.95316,0.0,-0.07005482869557916,64,-0.10636108095382255
100,0.6649537098494984,11.839518,25.41001,-0.3234605398029089,-0.06493421180609303,43,-0.4309003325540758
100,0.6533519675835509,11.429206,25.584288,-0.9383606612682343,-0.04487884738815381,78,-1.3544821334326536
100,0.653863611814376,10.2655,25.452673,-0.4537469148635864,-0.04729389716871059,100,-1.7793356206860154
100,0.607271705016592,9.382788,24.399445,-0.9145677089691162,-0.043966905931603364,94,-2.696158687769382
100,0.5376792736439977,10.110033,23.292053,5.504824638366699,-0.04638065938882437,91,2.8082660069583967
100,0.5309469809606049,10.249214,22.311327,0.0,-0.05044171165245252,83,2.8429166922732874
100,0.47627290930430405,10.597537,21.205303,0.0,-0.07148368582484314,75,2.7947744981049096
100,0.5069041392971796,10.839214,20.340204,0.0,-0.08374110746187735,45,2.791373303447066
100,0.3716174401035939,10.924221,19.691147,0.0,-0.09542446822565943,16,2.727383810059
100,1.3179268512688065,10.056865,19.718403,0.0,0.0,0,2.6990039521955667
100,1.2968812295099281,10.236151,18.692694,0.0,-0.0028029811158713663,89,2.9450965102199165
100,1.267541853982682,10.393051,17.522203,0.0,-4.09106518226106E-5,85,2.93709560083874
100,1.3048232905455033,10.580466,16.51787,0.0,0.018251474194470388,89,2.986935491293989
100,1.4656248967664092,10.71042,15.43005,0.0,0.01901219868441544,83,3.0744994256204206
100,1.4915585828373374,10.729224,14.231153,0.0,0.01404194481413743,93,3.123161662680819
100,1.5957257407691563,10.464424,13.0227785,0.0,0.023188084936935548,81,3.076904432778063
100,1.7285169034307177,10.308792,11.694846,0.0,0.03907134641746182,89,3.1809963256337097
100,1.8009288142539028,10.2364235,10.253143,0.0,0.04681302906098735,98,3.1625566899110735
100,1.5382783120805597,10.036635,9.06334,0.0,0.055588853213047476,88,3.1907293028700563
100,1.586657215117628,10.008917,8.270685,0.0,0.05245757472237511,90,3.226932513116733
100,1.5157975080265542,9.910358,6.9083996,0.0,0.04732246616900969,99,3.232763468016717
100,1.4055770366270368,9.965261,5.9399686,0.0,0.051545945492776524,98,3.137572167819276
100,1.342293445021491,9.840456,4.4020915,-6.140190362930298,0.048321613373914045,87,-2.9962980764841607
100,1.5004157861656564,8.567368,1.7091643,1.463290810585022,0.06454224408625141,32,-1.5418299726633962
100,0.8580731716659841,7.754646,2.13903,0.7455323338508606,0.07678133842591982,74,-0.7615565863115645
100,0.9167959878572851,7.7970424,3.2150323,0.7628217041492462,0.07457528392788569,96,0.023189059365522097
