490,0.4380319687399673,13.005792,1.3633568,0.46390245482325554,0.004768293520705385,251,0.04908042486985717
490,0.4706947463571789,13.030961,2.4328566,0.0,0.0035985405939418036,485,-0.010902659541123384
490,0.5166082965357296,12.910949,3.5897589,0.0,0.0028625219943840714,477,-0.06793208866298074
490,0.5331952416161645,12.887934,4.8395853,0.0,0.0030936217488298882,461,-0.04451158618095365
490,0.5539396975155968,12.99089,6.06493,0.0,-0.0069072511713738315,461,0.1210055620382226
490,0.5689678668080511,13.075388,7.230483,0.0,-0.013862441762281612,466,0.10042335206602102
490,0.5949639059151502,13.298312,8.414126,0.0,-0.021482761287341858,463,0.1311608338868218
490,0.620523695144441,13.388792,9.523688,0.0,-0.02085400083130605,468,0.07856093093343197
490,0.6546985591218625,13.486638,10.846568,0.0,-0.024476195263713522,443,0.10993395934386747
490,0.6920105808538013,13.508109,11.974859,0.0,-0.032195742104255916,455,0.04357273896095391
490,0.7354699275136395,13.435917,13.066868,0.0,-0.04520032008133645,410,0.09039026903033634
490,0.7494571177603426,13.372285,14.349647,0.0,-0.049565306831305465,464,0.00837951895712567
490,0.779591436389034,13.422424,15.501269,0.0,-0.05097160590208355,469,0.041810841813030936
490,0.8136895602086677,13.04598,16.672482,0.0,-0.06559132437534042,387,0.04755759813918621
490,0.8594758169526407,13.014755,17.944525,0.0,-0.06685980372656619,464,-0.027437056013926344
490,0.8539382053100186,13.089735,19.124142,0.0,-0.0653071626247551,429,0.0028651576202605436
490,0.8426539445203918,13.147989,20.280832,0.0,-0.06251907950266938,467,-0.025722042345957725
490,0.8696649207809417,13.156125,21.565691,0.0,-0.06319447442644337,466,0.023116077464416556
490,0.8978837871489541,13.106915,22.68863,0.0,-0.06322215468453606,487,-0.03750391980682891
490,0.8981439193702031,13.106308,23.913084,0.0,-0.06369411972428637,460,-0.005901871345738872
490,0.790996856406153,13.043915,24.919529,0.0,-0.0617169981539321,415,-0.07594218730620485
490,0.6236757891159079,12.8544235,25.44704,0.0,-0.06737203589634982,234,-0.10211939209794971
490,0.4571673468816976,12.283417,25.664974,0.0,-0.0778976337324464,82,-0.17390804610458707
490,0.3757991000149293,12.1749735,25.829977,0.0,-0.0707878732111109,5,-0.20481903605967403
490,0.12214847705295628,11.159929,25.950018,-1.1897880770266056,-0.09409791900634959,99,-1.3813129198692324
490,0.21973083525328013,10.181263,25.546392,-0.5267205238342285,-0.09386518893827003,490,-1.9532831705819709
490,0.26641674830048456,9.305927,24.95674,-0.21257543563842773,-0.09431918453905708,490,-2.1660798717530976
490,0.263338971140654,9.232087,23.882257,-0.766986608505249,-0.09329848813588863,286,-2.933066480258314
490,0.3056132710912533,9.676805,22.681717,5.710763931274414,-0.09348885047972284,475,2.7790586441198237
490,0.3666021991742417,10.191676,21.635372,0.0,-0.09340864019248876,489,2.705171691777329
490,0.3452305139059544,10.737744,20.621468,0.0,-0.09362978381193585,378,2.626910848205691
490,0.2805813591310054,10.898155,20.010519,0.0,-0.09197946624704854,83,2.7436263765844777
490,0.07176418987206774,10.973334,19.428854,0.0,-0.09465968123964666,2,2.718585025332094
490,1.2827813997845634,10.1965065,19.556562,0.0,0.0,0,2.746084461373271
490,1.2843630598952323,10.333178,18.478258,0.0,0.012781320369708547,417,2.937399443670044
490,1.1979137114743563,10.474612,17.348467,0.0,0.02371266200612658,398,2.950820788663467
