1.0,0.0
1.0776486,1.3103341
1.1506035,2.1203747
1.2013961,3.3301966
1.3679965,4.7092557
1.4548177,6.453763
1.5673739,7.913669
1.6175529,8.870188
1.6470288,10.375565
1.5314469,11.123604
1.8397317,12.615158
1.6754602,13.252784
0.82273585,14.156266
0.7631751,15.256865
0.66492796,16.273264
0.6694749,17.46467
1.6146784,18.59781
1.7303561,19.81627
1.8692151,21.125967
1.9545679,22.107597
1.8827345,23.10454
2.0289197,24.648787
2.0841894,25.49612
2.0859332,25.784922
3.3320491,25.183329
4.359926,25.334208
3.8832355,23.522886
4.3165007,22.633253
4.3590064,21.729448
4.4303136,20.60729
4.525069,19.119055
4.362133,18.34639
3.8717887,16.736258
3.889803,15.824822
3.8781598,15.300723
3.8578823,14.852431
3.7421324,13.933643
3.5953891,12.36015
3.3806484,11.361383
3.332175,10.19354
3.9691765,8.964954
4.020205,7.6086407
4.0126553,6.7908626
4.091236,5.867346
4.2760425,5.0819187
4.4871244,3.6956685
4.733998,3.085521
5.900801,2.7815845
7.080546,3.2419503
7.446631,4.4678764
7.5483737,5.4899983
7.673966,6.5170484
7.780646,7.4690585
7.877986,8.517025
7.9446006,8.575162
7.3363705,9.836136
6.9660068,10.282478
7.1452346,11.170846
7.264345,12.8457
7.486849,13.485758
7.8716993,14.357481
7.9141912,15.932532
7.853202,16.987316
7.684657,18.433044
6.9643784,19.807854
6.724938,21.432758
6.731618,21.974709
6.3595643,23.32881
6.2800164,24.531128
6.1885757,25.314064
7.036094,25.695803
7.810923,25.793322
8.54332,25.902416
9.710759,25.192442
10.61704,24.482273
10.664725,23.185375
10.563372,22.128658
10.47627,21.236265
10.423099,20.084528
10.351688,18.765308
10.482728,17.744902
10.528024,16.805859
10.492446,15.458592
10.455322,14.399121
10.430191,13.132349
10.35143,11.833724
10.17735,10.704583
10.056105,9.685327
9.967616,8.606894
9.930548,7.330968
9.980142,6.4137774
9.999982,5.5144634
9.994966,4.768446
10.0577965,3.9653015
10.134864,3.2415376
10.1785755,2.5389333
10.449977,1.5759324
10.857919,0.6206966
12.589874,0.15560028
13.7344265,0.07268617
15.027067,0.21286084
15.452426,1.3037117
15.706693,2.521555
15.88296,3.3587527
15.2653885,4.489066
14.941618,5.2274466
14.943337,5.864419
14.779579,6.733299
14.887227,7.929301
14.938884,9.132018
15.053404,10.102147
15.188181,11.463827
15.315688,12.972075
15.373016,14.633065
15.401688,15.758469
15.4158945,16.644321
15.269284,17.584492
15.228401,18.496326
15.294872,19.935827
