357118110337000,19280000,1.0832176063497698,6.205622585041622,0.0
357119319667000,19504000,1.1017639262614758,4.0957024452306365,0.0
357119948892000,18857000,1.1730342465716996,2.9036173631138515,0.0
357120519218000,19471000,1.137715576351239,4.250108262928883,0.0
357121114712000,20056000,1.2281006598217452,3.7676484593949238,0.0
357121689381000,19526000,1.3039801012791188,4.704441774347553,0.0
357122281709000,21998000,1.152168496885939,2.9663859478126224,0.0
357122847350000,19321000,1.2095468267188787,3.564758116986518,0.0
357123452132000,19577000,1.1691245617853412,4.176909125593856,0.0
357124156891000,19542000,1.28088987987214,6.034933596362064,0.0
357124820100000,19569000,1.063224278144893,22.662135656637304,16.62720206027524
357125584237000,20225000,1.1291692449449613,70.05042695783995,47.38829130120264
357126444190000,19599000,1.0817394043134403,98.24643139889307,28.19600444105312
357127245643000,19492000,1.1095152762237084,148.45791821427065,50.21148681537759
357127889295000,19499000,1.0741876827601429,174.26102052112316,25.803102306852512
357129376700000,19095000,1.0728163881114936,178.92119028993116,0.0
357129991589000,22314000,1.1330642537125657,-179.66704694729654,-358.5882372372277
357130734684000,19145000,1.175107999633132,179.3619833782071,359.02903032550364
357131208952000,20989000,1.092895148682361,176.36306587970793,0.0
357131343919000,19500000,1.0759916305842685,174.33064746952226,0.0
357131814453000,19489000,1.1155419617680356,170.32844348383995,0.0
357132383073000,19527000,1.103084687371378,171.3115535922149,0.0
357132970520000,19530000,1.14408243818443,167.9429042935646,0.0
357133575963000,20146000,1.0966325602965132,161.33424547909206,0.0
357135113879000,19325000,1.0997317751400661,76.12413169613876,-85.21011378295329
357135757531000,19529000,1.0932223518636743,50.6742901882539,-25.449841507884866
357136528175000,18508000,1.077077239342009,7.33518689026046,-43.33910329799344
357137869446000,19505000,1.1710410021070357,-7.363737080991113,-14.698923971251574
357138005692000,19504000,1.0657283520740222,-6.96710073881248,0.0
357138435198000,19711000,1.1705038663373288,-5.551190997924612,0.0
357139145937000,20329000,1.114871852550666,0.8867648473249307,0.0
357139693519000,19564000,1.1634758176974973,-1.6731924014733757,0.0
357140146941000,19516000,1.1248521813074976,1.1612854112716697,0.0
357140712561000,19547000,1.1131329863353934,0.9649351884369629,0.0
357141261058000,19506000,1.0727645702174666,3.701606933423247,0.0
357141892529000,21397000,1.2226413930512696,3.7085681768479595,0.0
357142579949000,19505000,1.1360821884559864,4.10419621235037,0.0
357143211847000,18990000,1.094795612181689,17.015732675456363,12.91153646310599
357144091970000,19603000,1.127215756656372,67.03624398654581,50.02051131108944
357144723382000,21582000,1.0687627525101075,88.175467731871,21.139223745325193
357146820633000,19102000,1.1635599751176644,178.3441212673351,90.16865353546412
357147603387000,19872000,1.0706251379735583,-179.78018220070865,-358.12430346804376
357148151609000,19472000,1.0779587639853874,178.15078593268873,357.9309681333974
357149229210000,19456000,1.1319218196766114,177.28124820983277,0.0
357149738787000,21955000,1.1223336973676856,179.28245265551146,0.0
357150424188000,19506000,1.1825574409268567,178.73387918213274,0.0
357150895802000,19981000,1.1308198845711601,176.70259458334928,0.0
357151387332000,19594000,1.125071349473276,179.096425623277,0.0
357152092255000,19506000,1.1666679465627972,160.01383330874518,-19.082592314531823
357152896900000,19142000,1.0869145099498527,104.93537908705912,-55.078454221686066
357153506789000,19798000,1.122934302190871,77.64521482430061,-27.290164262758516
357154135775000,18272000,1.1100690347786677,48.57913649054166,-29.06607833375895
357155467182000,19499000,1.1156447930794644,-6.137416315989874,-54.71655280653153
357156052546000,19553000,1.086234269556104,-4.392285053805045,0.0
357156623210000,19521000,1.112748599679235,2.3959866049411027,0.0
357157150143000,19460000,1.1387576681144942,4.892517863333024,0.0
357157840151000,19422000,1.2192684827230214,9.390430085105024,0.0
357158330340000,19353000,1.0880787061892279,5.481231077803464,0.0
357158857399000,19605000,1.1081948903555379,7.601397782029938,0.0
357158996168000,19570000,1.0648415339635544,8.070677028013066,0.0
357159544867000,19484000,1.142449992256496,7.592009687015755,0.0
357159954880000,19643000,1.0811109912041048,9.637387527377882,0.0
357160508645000,19237000,1.091811703130897,6.404992818706532,0.0
357161074151000,19546000,1.1281945710451071,9.988247514852269,0.0
357162137621000,19533000,1.169051814962031,7.400977833666961,0.0
357162276452000,20431000,1.0950916886195527,6.579680456258309,0.0
357162666747000,19693000,1.07315233295617,3.755401930213091,0.0
357163335217000,19894000,1.1034413664199831,4.016361260284476,0.0
357163747050000,19689000,1.0959955915977662,2.619335925234635,0.0
357164277250000,19747000,1.1118673476503804,4.084598692074311,0.0
357164432196000,19565000,1.0160584005362248,3.492836225026284,0.0
