100,0.44987994320565333,1.0776486,1.3103341,48.02115094707195,7.017685686290728,-38.54156472523934,37.0625,-1.875,-36.8125,0.21200227737426758,0.002027024344731533,54,0.21841906106292566
100,0.3648841374737236,1.1506035,2.1203747,51.48170080583545,4.475879005320817,-36.179355619923406,42.6875,-1.4375,-31.125,0.0,0.0,99,0.18078993192327253
100,0.45242572446160834,1.2013961,3.3301966,55.13572069959217,4.482483750166971,-32.39984360833944,46.125,1.8125,-30.375,0.0,0.0,96,0.1747162777213203
100,0.49478115228392633,1.3679965,4.7092557,53.425362980012515,4.576492241665775,-30.426175758362888,43.4375,4.5,-27.6875,0.0,0.0,90,0.19984554618270114
100,0.5373615977185839,1.4548177,6.453763,49.928224532054905,5.633983688825554,-28.81076371045929,39.75,3.5,-28.4375,0.0,-0.025861584806538808,79,0.18700282873914986
100,0.3392475069363134,1.5673739,7.913669,46.82491262782976,4.4518666057827705,-31.1830648785889,37.75,2.5,-30.625,0.0,-0.06676188867376348,89,0.13334201005879234
100,0.6281606278563246,1.6175529,8.870188,49.26621340122586,6.432873826550485,-30.128450789259603,37.3125,3.0,-31.625,0.0,0.0,99,0.05738905983219401
100,0.42141912251083774,1.6470288,10.375565,46.443195688252146,5.581276996706107,-30.674822513105838,36.5625,0.0625,-31.875,0.0,0.0,99,0.04875258836284227
100,0.5283092005875433,1.5314469,11.123604,46.8977799278951,6.043463959808118,-35.776980488636305,37.5,3.25,-30.875,0.0,0.0,98,0.046025108691368014
100,0.6183708524776087,1.8397317,12.615158,49.06905936745054,8.04818682844551,-30.95393010835951,37.75,3.75,-32.875,0.0,0.0,93,0.08992466393176407
100,0.49955612891867385,1.6754602,13.252784,46.2866010552729,5.558153889285685,-35.098333236524,39.25,1.3125,-33.375,0.0,0.0,96,0.052302311156840135
100,0.3826020338588663,0.82273585,14.156266,54.0994760664412,9.25966028132236,-33.51137129199075,40.5,-2.125,-29.6875,0.0,0.0,99,-0.056295966668240494
100,0.3965487950204447,0.7631751,15.256865,59.99545411319237,6.593088341561094,-28.904160404086856,49.0625,2.5,-23.75,0.0,0.0,99,-0.04001295267634033
