100,0.35757059060194424,0.9152932,2.2908459,59.02181925285876,5.680711752028006,-30.74169525237003,50.3125,-1.875,-34.5625,0.0,0.0,100,0.018140995265482532
100,0.38516687048443204,0.9689862,3.3901122,55.293935877643165,2.683858343704141,-33.548630843933715,53.75,1.0625,-31.375,0.0,0.0,92,-0.022908661641126215
100,0.4345220235971087,1.024514,4.5205536,53.2862486812887,4.725874858505344,-31.08755030650243,52.25,4.5,-31.375,0.0,0.0,100,-0.001303678621211875
100,0.37148667030547095,1.0984849,5.620668,50.925364794941714,4.898153894043124,-30.515890587484435,48.8125,3.5,-29.6875,0.0,0.0,100,0.01590906186153311
100,0.3540339151928646,1.1928883,6.828977,48.896421588414384,5.893840515350419,-30.94764130948098,46.875,4.0,-30.875,0.0,0.0,97,0.04957107945168561
100,0.3591966168977488,1.2501148,7.9493685,47.307685937037135,4.474433639153527,-31.147892676126766,43.6875,3.25,-33.125,0.0,0.0,98,0.03603758653784294
100,0.5329815962738809,1.2858481,9.087239,49.438527689057395,6.302387945143694,-30.13235280196714,42.9375,2.25,-33.625,0.0,0.0,100,0.04506493005686637
100,0.48502424152774604,1.3190447,10.254027,47.4954419303292,6.7634974511909665,-32.81876465077337,44.875,3.0,-33.125,0.0,0.0,100,0.03756906424365949
100,0.5763282703236624,1.3381523,11.233492,45.89229442396102,5.323771845780838,-32.12661899474519,45.625,2.0,-34.8125,0.0,0.0,100,0.05123566872235246
100,0.5295877812022919,1.3476926,12.621191,47.37302801678447,6.069322429408032,-35.77285359684739,46.375,0.0625,-33.625,0.0,0.0,100,0.03448697609351966
100,0.41863696714981463,1.1526273,13.699204,50.38945778493171,4.042068953021677,-34.93339393428513,48.3125,-2.625,-31.875,0.0,0.0,100,0.003981576136804801
100,0.3161744774562325,1.1454864,14.600976,58.1515565305594,3.4667911708427592,-28.708567363109783,52.5,2.0,-26.5,0.0,0.0,100,0.017693552291275255
100,0.3068613827738937,1.1316526,15.665397,60.516083809408705,5.780406505673124,-27.847438479283756,58.6875,3.25,-27.1875,0.0,0.0,100,-0.00896420321380736
100,0.3407925187451524,1.1583477,16.823513,60.184454917407145,9.272619820062445,-29.561033779980484,60.125,5.9375,-27.4375,0.0,0.0,100,0.021526173012796353
100,0.29134701958905695,1.17901,17.990135,59.24204088061485,8.529895895983914,-31.996601032998704,58.4375,4.75,-30.625,0.0,0.0,100,0.016634791266352842
