199744881557000,20038000,-1.035039
199744901125000,19568000,-0.48400688
199744920234000,19109000,-0.16048717
199744939826000,19592000,-0.48348045
199744959418000,19592000,-0.7094698
199744978963000,19545000,-0.6321707
199744998553000,19590000,-0.7489605
199745018117000,19564000,-0.38675308
199745037680000,19563000,-0.44322968
199745057389000,19709000,-0.7075596
199745076823000,19434000,-0.7807255
199745096395000,19572000,-0.79934883
199745117347000,20952000,-0.93548393
199745136239000,18892000,-0.80356884
199745155569000,19330000,-0.44063377
199745174700000,19131000,-0.6311588
199745194265000,19565000,-0.6303234
199745213819000,19554000,-0.7642803
199745233408000,19589000,-0.97570324
199745255423000,22015000,-0.48039436
199745278887000,23464000,-0.42380238
199745297381000,18494000,-0.48052597
199745317038000,19657000,-0.729043
199745336190000,19152000,-0.6710777
199745355775000,19585000,-0.7676439
199745375375000,19600000,-0.6741171
199745394887000,19512000,-0.7143507
199745414494000,19607000,-0.83048344
199745434033000,19539000,-0.6400566
199745453610000,19577000,-0.85006905
199745473181000,19571000,-1.1366234
199745493909000,20728000,-0.6636448
199745512827000,18918000,-0.3269024
199745531939000,19112000,-0.46709156
199745551503000,19564000,-0.22291088
199745571183000,19680000,-0.3786993
199745590849000,19666000,-0.38193703
199745610212000,19363000,-0.42424488
199745629781000,19569000,-0.56219864
199745649360000,19579000,-0.43133736
199745669238000,19878000,-0.27891445
199745688525000,19287000,-0.21850872
199745708180000,19655000,-0.4193735
199745727677000,19497000,-1.0639143
199745747247000,19570000,-0.9490509
199745769932000,22685000,-0.7038708
199745791292000,21360000,-0.61079407
199745810866000,19574000,-0.5737858
199745830453000,19587000,-0.7464428
199745850272000,19819000,-0.7880831
199745870079000,19807000,-0.3528185
199745889195000,19116000,-0.20389462
199745908760000,19565000,-0.53136253
199745928336000,19576000,-1.0508928
199745947905000,19569000,-0.67468834
199745967483000,19578000,0.007081032
199745987081000,19598000,-0.09311962
199746006702000,19621000,-0.16899014
199746026220000,19518000,-0.52923775
199746045788000,19568000,-0.64170647
199746065372000,19584000,-0.6801796
199746084946000,19574000,-0.31949043
199746104516000,19570000,-0.034817696
199746124089000,19573000,-0.56983757
199746143753000,19664000,-1.0443697
199746163335000,19582000,-1.0601015
199746182811000,19476000,-0.7148199
199746202393000,19582000,-0.5045624
199746221964000,19571000,-0.61910343
199746241626000,19662000,-0.8083887
199746261133000,19507000,-1.1688738
199746280744000,19611000,-0.66953754
199746300322000,19578000,-0.5353174
199746322303000,21981000,-0.45812988
199746341882000,19579000,-0.43761826
199746361732000,19850000,-0.51145077
199746381015000,19283000,-0.21942616
199746400584000,19569000,-0.37020397
199746420149000,19565000,-0.27439022
199746439728000,19579000,-0.36950397
199746459298000,19570000,-0.48067665
199746478901000,19603000,-0.55039597
199746498463000,19562000,-0.8666277
199746518021000,19558000,-1.2411842
199746537673000,19652000,-1.1007204
199746557516000,19843000,-1.0019083
199746576737000,19221000,-0.5971966
199746596314000,19577000,-0.11740303
199746615883000,19569000,-0.17588139
199746635457000,19574000,-0.19926453
199746655026000,19569000,-0.43504333
199746674606000,19580000,-0.45988655
199746694214000,19608000,-0.329978
199746713746000,19532000,-0.4833355
199746733315000,19569000,-0.84798145
199746752901000,19586000,-1.0032024
199746772462000,19561000,-0.9876003
199746792037000,19575000,-0.8379173
199746811630000,19593000,-0.3416729
199746833640000,22010000,-0.5520916
199746856240000,22600000,-0.76432323
199746875246000,19006000,-0.7484808
199746894823000,19577000,-1.115057
199746914403000,19580000,-1.3662977
199746933944000,19541000,-0.75555325
