1,0
1,1.05
1,2.1
1,3.15
1,4.2
1,5.25
1,6.3
1,7.35
1,8.4
1,9.45
1,10.5
1,11.55
1,12.6
1,13.65
1,14.7
1,15.75
1,16.8
1,17.85
1,18.9
1,19.95
1,21
1,22.05
1,23.1
1,24.15
1,25.2
2.5,25
4,25
4,23.9
4,22.8
4,21.7
4,20.6
4,19.5
4,18.4
4,17.3
4,16.2
4,15.1
4,14
4,12.9
4,11.8
4,10.7
4,9.6
4,8.5
4,7.4
4,6.3
4,5.2
4,4.1
4,3
4,1.9
4,0.8
5.5,1
7,1
7,2
7,3
7,4
7,5
7,6
7,7
7,8
7,9
7,10
7,11
7,12
7,13
7,14
7,15
7,16
7,17
7,18
7,19
7,20
7,21
7,22
7,23
7,24
8.5,25
10,25
10,23.8
10,22.6
10,21.4
10,20.2
10,19
10,17.8
10,16.6
10,15.4
10,14.2
10,13
10,11.8
10,10.6
10,9.4
10,8.2
10,7
10,5.8
10,4.6
10,3.4
10,2.2
10,1
11.5,1
13,1
13,2.1
13,3.2
13,4.3
13,5.4
13,6.5
13,7.6
13,8.7
13,9.8
13,10.9
13,12
13,13.1
13,14.2
13,15.3
13,16.4
13,17.5
13,18.6
13,19.7
13,20.8
13,21.9
13,23
13,24.1
13,25.2
